Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.317477964520347,-0.330969894003123,0.175977174132142,0,0,0,0.175,0.000583456354562162,-7.14891953851568E-06,4.53483359986207E-05,0.000640864540576776,6.40389410938351E-05,0.000161784736864578,0,0,0,0,0,0,package://Active Vision Platform/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Active Vision Platform/meshes/base_link.STL,,001_2dof_head - G1_head_mount.stl-1;舵机建模MG90S-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Empty_Link1,0.317477964520347,-0.330969894003123,0.175977174132142,0,0,0,0.175,0.000583456354562162,-7.14891953851568E-06,4.53483359986207E-05,0.000640864540576776,6.40389410938351E-05,0.000161784736864578,0,0,0,0,0,0,package://Active Vision Platform/meshes/Empty_Link1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Active Vision Platform/meshes/Empty_Link1.STL,,002_2dof_head - G1_head_mount.stl-1;URT-2-1;螺钉GB 845-85 - ST2.2 x 4.5 - C - H-4;螺钉GB 845-85 - ST2.2 x 4.5 - C - H-1;螺钉GB 845-85 - ST2.2 x 4.5 - C - H-2;舵机建模MG90S_舵脚-2;螺钉GB 845-85 - ST2.2 x 4.5 - C - H-3;舵机建模MG90S-2;螺钉 GB_T 818 M3 x 12-1;螺母 GB_T 6174 M3-1,坐标系4,基准轴1,joint1,continuous,0.31194,-0.10063,-0.3345,3.1351,0.967,-1.5786,base_link,0,0,-1,,,,,,,,,,,,
Empty_Link2,0.317477964520347,-0.330969894003123,0.175977174132142,0,0,0,0.175,0.000583456354562162,-7.14891953851568E-06,4.53483359986207E-05,0.000640864540576776,6.40389410938351E-05,0.000161784736864578,0,0,0,0,0,0,package://Active Vision Platform/meshes/Empty_Link2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Active Vision Platform/meshes/Empty_Link2.STL,,002_2dof_head - G1_head_mount.stl_1-1;0-1;螺钉 GB_T 818 M6 x 8-1;柱塞4.0_1-1;螺钉GB 845-85 - ST2.2 x 4.5 - C - H-5;舵机建模MG90S_舵脚-1;螺钉GB 845-85 - ST2.2 x 4.5 - C - H-6;螺钉GB 845-85 - ST2.2 x 4.5 - C - H-7,坐标系5,基准轴2,joint2,continuous,0.030254,-0.0087565,-0.070686,-1.5747,-0.5805,-3.1416,Empty_Link1,0,0,-1,,,,,,,,,,,,
